Match A,Match B,Type,Topic,Meme
1800.11.01_JacksonsOxfordJournal_0004,1800.10.27_PortsmouthTelegraph_0003,,,
1800.11.01_JacksonsOxfordJournal_0004,1800.10.30_CaledonianMercury_0002,,,
1800.11.01_JacksonsOxfordJournal_0004,1800.10.30_DerbyMercury_0003,,,
1800.11.01_JacksonsOxfordJournal_0004,1800.10.30_TrewmansExeterFlyingPost_0002,,,
1800.11.01_JacksonsOxfordJournal_0004,1800.10.30_TrewmansExeterFlyingPost_0004,,,
1800.11.03_AberdeenJournal_0002,1800.10.23_CaledonianMercury_0002,,,
1800.11.03_AberdeenJournal_0002,1800.10.25_JacksonsOxfordJournal_0002,,,
1800.11.03_AberdeenJournal_0002,1800.10.27_CaledonianMercury_0002,,,
1800.11.03_AberdeenJournal_0002,1800.10.27_PortsmouthTelegraph_0002,,,
1800.11.03_AberdeenJournal_0002,1800.10.27_PortsmouthTelegraph_0003,,,
1800.11.03_AberdeenJournal_0002,1800.10.28_HullPacket_0001,,,
1800.11.03_AberdeenJournal_0003,1800.10.27_CaledonianMercury_0002,,,
1800.11.03_AberdeenJournal_0003,1800.10.27_PortsmouthTelegraph_0003,,,
1800.11.03_AberdeenJournal_0003,1800.10.30_DerbyMercury_0003,,,
1800.11.03_AberdeenJournal_0003,1800.10.30_TrewmansExeterFlyingPost_0004,,,
1800.11.03_AberdeenJournal_0003,1800.11.01_IpswichJournal_0001,,,
1800.11.03_AberdeenJournal_0003,1800.11.01_JacksonsOxfordJournal_0004,,,
1800.11.03_AberdeenJournal_0004,1800.11.01_CaledonianMercury_0002,,,
1800.11.03_CaledonianMercury_0004,1800.11.01_JacksonsOxfordJournal_0004,,,
1800.11.03_PortsmouthTelegraph_0003,1800.11.01_JacksonsOxfordJournal_0002,,,
1800.11.04_HullPacket_0001,1800.04.19_JacksonsOxfordJournal_0004,,,
1800.11.04_HullPacket_0001,1800.05.15_DerbyMercury_0003,,,
1800.11.04_HullPacket_0002,1800.07.12_IpswichJournal_0004,,,
1800.11.04_HullPacket_0002,1800.10.25_JacksonsOxfordJournal_0001,,,
1800.11.04_HullPacket_0004,1800.05.10_JacksonsOxfordJournal_0002,,,
1800.11.04_HullPacket_0004,1800.06.12_DerbyMercury_0002,,,
1800.11.04_HullPacket_0004,1800.06.26_DerbyMercury_0002,,,
1800.11.04_HullPacket_0004,1800.08.07_DerbyMercury_0003,,,
1800.11.04_HullPacket_0004,1800.10.30_CaledonianMercury_0002,,,
1800.11.04_HullPacket_0004,1800.10.30_TrewmansExeterFlyingPost_0003,,,
1800.11.04_HullPacket_0004,1800.11.01_JacksonsOxfordJournal_0001,,,
1800.11.04_HullPacket_0004,1800.11.03_CaledonianMercury_0004,,,
1800.11.06_TrewmansExeterFlyingPost_0004,1800.10.25_JacksonsOxfordJournal_0002,,,
1800.11.06_TrewmansExeterFlyingPost_0004,1800.11.04_HullPacket_0002,,,
1800.11.06_TrewmansExeterFlyingPost_0004,1800.11.06_DerbyMercury_0002,,,
1800.11.08_JacksonsOxfordJournal_0001,1800.08.28_DerbyMercury_0001,,,
1800.11.10_AberdeenJournal_0001,1800.10.23_CaledonianMercury_0001,,,
1800.11.10_AberdeenJournal_0001,1800.11.03_CaledonianMercury_0001,,,
1800.11.10_AberdeenJournal_0002,1800.10.30_TrewmansExeterFlyingPost_0003,,,
1800.11.10_AberdeenJournal_0003,1800.05.05_PortsmouthTelegraph_0001,,,
1800.11.10_AberdeenJournal_0003,1800.05.12_PortsmouthTelegraph_0001,,,
1800.11.10_AberdeenJournal_0003,1800.05.26_PortsmouthTelegraph_0001,,,
1800.11.10_AberdeenJournal_0003,1800.06.16_PortsmouthTelegraph_0002,,,
1800.11.10_AberdeenJournal_0003,1800.06.23_PortsmouthTelegraph_0002,,,
1800.11.10_AberdeenJournal_0003,1800.06.26_TrewmansExeterFlyingPost_0004,,,
1800.11.10_AberdeenJournal_0003,1800.10.30_CaledonianMercury_0001,,,
1800.11.10_AberdeenJournal_0003,1800.10.30_TrewmansExeterFlyingPost_0001,,,
1800.11.10_AberdeenJournal_0003,1800.11.01_CaledonianMercury_0003,,,
1800.11.10_AberdeenJournal_0003,1800.11.06_TrewmansExeterFlyingPost_0004,,,
1800.11.10_AberdeenJournal_0004,1800.11.06_CaledonianMercury_0002,,,
1800.11.10_AberdeenJournal_0004,1800.11.06_DerbyMercury_0001,,,
1800.11.10_AberdeenJournal_0004,1800.11.06_TrewmansExeterFlyingPost_0003,,,
1800.11.11_HullPacket_0004,1800.11.08_JacksonsOxfordJournal_0001,,,
1800.11.13_CaledonianMercury_0002,1800.11.10_PortsmouthTelegraph_0002,,,
1800.11.13_DerbyMercury_0001,1800.05.01_TrewmansExeterFlyingPost_0004,,,
1800.11.13_DerbyMercury_0002,1800.11.13_CaledonianMercury_0002,,,
1800.11.13_DerbyMercury_0003,1800.07.26_JacksonsOxfordJournal_0001,,,
1800.11.13_DerbyMercury_0003,1800.08.16_JacksonsOxfordJournal_0001,,,
1800.11.13_DerbyMercury_0003,1800.09.23_HullPacket_0004,,,
1800.11.13_DerbyMercury_0003,1800.09.30_HullPacket_0001,,,
1800.11.13_DerbyMercury_0003,1800.10.16_TrewmansExeterFlyingPost_0004,,,
1800.11.13_DerbyMercury_0003,1800.10.25_JacksonsOxfordJournal_0001,,,
1800.11.13_DerbyMercury_0003,1800.11.01_JacksonsOxfordJournal_0004,,,
1800.11.13_DerbyMercury_0003,1800.11.08_JacksonsOxfordJournal_0001,,,
1800.11.13_TrewmansExeterFlyingPost_0002,1800.11.13_CaledonianMercury_0002,,,
1800.11.13_TrewmansExeterFlyingPost_0002,1800.11.13_DerbyMercury_0002,,,
1800.11.13_TrewmansExeterFlyingPost_0003,1800.11.13_CaledonianMercury_0002,,,
1800.11.13_TrewmansExeterFlyingPost_0003,1800.11.13_DerbyMercury_0002,,,
1800.11.13_TrewmansExeterFlyingPost_0003,1800.11.13_DerbyMercury_0004,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.05.05_PortsmouthTelegraph_0001,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.05.12_PortsmouthTelegraph_0001,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.05.26_PortsmouthTelegraph_0001,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.06.05_CaledonianMercury_0001,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.06.16_PortsmouthTelegraph_0002,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.10.25_JacksonsOxfordJournal_0002,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.10.30_CaledonianMercury_0001,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.11.10_AberdeenJournal_0003,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.11.11_HullPacket_0002,,,
1800.11.13_TrewmansExeterFlyingPost_0004,1800.11.13_DerbyMercury_0003,,,
1800.11.15_CaledonianMercury_0002,1800.11.13_DerbyMercury_0004,,,
1800.11.15_CaledonianMercury_0002,1800.11.13_TrewmansExeterFlyingPost_0003,,,
1800.11.15_IpswichJournal_0001,1800.11.15_JacksonsOxfordJournal_0003,,,
1800.11.15_JacksonsOxfordJournal_0001,1800.11.13_DerbyMercury_0004,,,
1800.11.15_JacksonsOxfordJournal_0001,1800.11.13_TrewmansExeterFlyingPost_0003,,,
1800.11.15_JacksonsOxfordJournal_0001,1800.11.13_TrewmansExeterFlyingPost_0004,,,
1800.11.15_JacksonsOxfordJournal_0001,1800.11.15_CaledonianMercury_0002,,,
1800.11.15_JacksonsOxfordJournal_0002,1800.11.15_CaledonianMercury_0002,,,
1800.11.15_JacksonsOxfordJournal_0002,1800.11.15_CaledonianMercury_0003,,,
1800.11.15_JacksonsOxfordJournal_0004,1800.11.13_CaledonianMercury_0002,,,
1800.11.15_JacksonsOxfordJournal_0004,1800.11.13_DerbyMercury_0002,,,
1800.11.15_JacksonsOxfordJournal_0004,1800.11.13_TrewmansExeterFlyingPost_0002,,,
1800.11.15_JacksonsOxfordJournal_0004,1800.11.13_TrewmansExeterFlyingPost_0003,,,
1800.11.17_AberdeenJournal_0002,1800.11.08_CaledonianMercury_0002,,,
1800.11.17_AberdeenJournal_0002,1800.11.08_JacksonsOxfordJournal_0002,,,
1800.11.17_AberdeenJournal_0004,1800.11.13_DerbyMercury_0004,,,
1800.11.17_AberdeenJournal_0004,1800.11.13_TrewmansExeterFlyingPost_0003,,,
1800.11.17_AberdeenJournal_0004,1800.11.15_CaledonianMercury_0002,,,
1800.11.17_AberdeenJournal_0004,1800.11.15_JacksonsOxfordJournal_0001,,,
1800.11.18_HullPacket_0001,1800.11.13_DerbyMercury_0003,,,
1800.11.18_HullPacket_0004,1800.05.15_DerbyMercury_0001,,,
1800.11.18_HullPacket_0004,1800.07.03_DerbyMercury_0003,,,
1800.11.18_HullPacket_0004,1800.07.07_PortsmouthTelegraph_0004,,,
1800.11.18_HullPacket_0004,1800.07.26_IpswichJournal_0004,,,
1800.11.18_HullPacket_0004,1800.08.14_DerbyMercury_0003,,,
1800.11.18_HullPacket_0004,1800.09.11_TrewmansExeterFlyingPost_0001,,,
1800.11.18_HullPacket_0004,1800.09.15_PortsmouthTelegraph_0004,,,
1800.11.18_HullPacket_0004,1800.11.13_CaledonianMercury_0002,,,
1800.11.18_HullPacket_0004,1800.11.13_DerbyMercury_0002,,,
1800.11.18_HullPacket_0004,1800.11.13_DerbyMercury_0004,,,
1800.11.18_HullPacket_0004,1800.11.13_TrewmansExeterFlyingPost_0002,,,
1800.11.18_HullPacket_0004,1800.11.13_TrewmansExeterFlyingPost_0003,,,
1800.11.18_HullPacket_0004,1800.11.15_CaledonianMercury_0002,,,
1800.11.18_HullPacket_0004,1800.11.15_JacksonsOxfordJournal_0001,,,
1800.11.18_HullPacket_0004,1800.11.15_JacksonsOxfordJournal_0004,,,
1800.11.18_HullPacket_0004,1800.11.17_AberdeenJournal_0004,,,
1800.11.20_CaledonianMercury_0002,1800.11.18_HullPacket_0002,,,
1800.11.20_DerbyMercury_0001,1800.11.15_JacksonsOxfordJournal_0001,,,
1800.11.20_DerbyMercury_0001,1800.11.18_HullPacket_0001,,,
1800.11.20_DerbyMercury_0002,1800.11.17_CaledonianMercury_0002,,,
1800.11.20_DerbyMercury_0002,1800.11.18_HullPacket_0002,,,
1800.11.20_DerbyMercury_0002,1800.11.20_CaledonianMercury_0002,,,
1800.11.20_DerbyMercury_0003,1800.11.15_CaledonianMercury_0002,,,
1800.11.20_DerbyMercury_0003,1800.11.15_JacksonsOxfordJournal_0002,,,
1800.11.20_TrewmansExeterFlyingPost_0002,1800.11.17_CaledonianMercury_0002,,,
1800.11.20_TrewmansExeterFlyingPost_0002,1800.11.20_CaledonianMercury_0002,,,
1800.11.20_TrewmansExeterFlyingPost_0002,1800.11.20_DerbyMercury_0002,,,
1800.11.20_TrewmansExeterFlyingPost_0004,1800.11.15_CaledonianMercury_0002,,,
1800.11.20_TrewmansExeterFlyingPost_0004,1800.11.15_JacksonsOxfordJournal_0002,,,
1800.11.20_TrewmansExeterFlyingPost_0004,1800.11.18_HullPacket_0001,,,
1800.11.22_IpswichJournal_0001,1800.11.20_CaledonianMercury_0002,,,
1800.11.22_IpswichJournal_0001,1800.11.20_DerbyMercury_0002,,,
1800.11.22_JacksonsOxfordJournal_0002,1800.11.20_DerbyMercury_0001,,,
1800.11.22_JacksonsOxfordJournal_0002,1800.11.22_CaledonianMercury_0002,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.05.15_DerbyMercury_0001,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.07.03_DerbyMercury_0003,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.07.07_PortsmouthTelegraph_0004,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.07.26_IpswichJournal_0004,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.08.11_PortsmouthTelegraph_0004,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.08.14_DerbyMercury_0003,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.08.26_HullPacket_0004,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.09.11_TrewmansExeterFlyingPost_0001,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.09.15_PortsmouthTelegraph_0004,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.10.07_HullPacket_0004,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.10.28_HullPacket_0004,,,
1800.11.22_JacksonsOxfordJournal_0003,1800.11.18_HullPacket_0004,,,
1800.11.24_CaledonianMercury_0002,1800.11.22_JacksonsOxfordJournal_0002,,,
1800.11.25_HullPacket_0003,1800.11.24_CaledonianMercury_0002,,,
1800.11.25_HullPacket_0004,1800.11.22_JacksonsOxfordJournal_0002,,,
1800.11.27_DerbyMercury_0003,1800.11.22_JacksonsOxfordJournal_0002,,,
1800.11.27_TrewmansExeterFlyingPost_0003,1800.11.27_CaledonianMercury_0002,,,
1800.11.27_TrewmansExeterFlyingPost_0004,1800.06.05_CaledonianMercury_0001,,,
1800.11.29_JacksonsOxfordJournal_0004,1800.11.27_CaledonianMercury_0002,,,
1800.12.01_AberdeenJournal_0002,1800.11.20_CaledonianMercury_0003,,,
1800.12.01_AberdeenJournal_0002,1800.11.22_JacksonsOxfordJournal_0001,,,
1800.12.01_AberdeenJournal_0003,1800.11.24_CaledonianMercury_0003,,,
1800.12.01_AberdeenJournal_0004,1800.11.27_CaledonianMercury_0002,,,
1800.12.01_AberdeenJournal_0004,1800.11.27_TrewmansExeterFlyingPost_0003,,,
1800.12.01_AberdeenJournal_0004,1800.11.29_CaledonianMercury_0003,,,
1800.12.01_AberdeenJournal_0004,1800.11.29_JacksonsOxfordJournal_0001,,,
1800.12.01_PortsmouthTelegraph_0004,1800.11.29_CaledonianMercury_0003,,,
1800.12.02_HullPacket_0002,1800.12.01_CaledonianMercury_0002,,,
1800.12.02_HullPacket_0004,1800.11.29_CaledonianMercury_0003,,,
1800.12.02_HullPacket_0004,1800.12.01_PortsmouthTelegraph_0004,,,
1800.12.04_CaledonianMercury_0002,1800.12.01_PortsmouthTelegraph_0003,,,
1800.12.04_DerbyMercury_0002,1800.11.29_CaledonianMercury_0003,,,
1800.12.04_DerbyMercury_0002,1800.12.02_HullPacket_0004,,,
1800.12.04_DerbyMercury_0003,1800.11.29_IpswichJournal_0002,,,
1800.12.04_TrewmansExeterFlyingPost_0002,1800.12.01_PortsmouthTelegraph_0003,,,
1800.12.04_TrewmansExeterFlyingPost_0004,1800.05.26_PortsmouthTelegraph_0001,,,
1800.12.04_TrewmansExeterFlyingPost_0004,1800.06.16_PortsmouthTelegraph_0002,,,
1800.12.04_TrewmansExeterFlyingPost_0004,1800.10.30_CaledonianMercury_0001,,,
1800.12.04_TrewmansExeterFlyingPost_0004,1800.11.10_AberdeenJournal_0003,,,
1800.12.04_TrewmansExeterFlyingPost_0004,1800.11.25_HullPacket_0004,,,
1800.12.04_TrewmansExeterFlyingPost_0004,1800.11.29_JacksonsOxfordJournal_0002,,,
1800.12.06_JacksonsOxfordJournal_0001,1800.12.04_CaledonianMercury_0002,,,
1800.12.06_JacksonsOxfordJournal_0002,1800.12.06_CaledonianMercury_0004,,,
1800.12.06_JacksonsOxfordJournal_0004,1800.11.13_DerbyMercury_0003,,,
1800.12.06_JacksonsOxfordJournal_0004,1800.12.01_PortsmouthTelegraph_0003,,,
1800.12.06_JacksonsOxfordJournal_0004,1800.12.04_CaledonianMercury_0002,,,
1800.12.06_JacksonsOxfordJournal_0004,1800.12.04_TrewmansExeterFlyingPost_0002,,,
1800.12.08_AberdeenJournal_0004,1800.12.04_CaledonianMercury_0002,,,
1800.12.08_CaledonianMercury_0002,1800.11.29_JacksonsOxfordJournal_0002,,,
1800.12.08_PortsmouthTelegraph_0003,1800.12.08_CaledonianMercury_0002,,,
1800.12.09_HullPacket_0001,1800.12.04_TrewmansExeterFlyingPost_0003,,,
1800.12.09_HullPacket_0001,1800.12.06_CaledonianMercury_0004,,,
1800.12.09_HullPacket_0001,1800.12.06_JacksonsOxfordJournal_0002,,,
1800.12.09_HullPacket_0001,1800.12.06_JacksonsOxfordJournal_0004,,,
1800.12.09_HullPacket_0004,1800.12.06_JacksonsOxfordJournal_0004,,,
1800.12.09_HullPacket_0004,1800.12.08_CaledonianMercury_0004,,,
1800.12.11_CaledonianMercury_0002,1800.12.08_PortsmouthTelegraph_0003,,,
1800.12.11_TrewmansExeterFlyingPost_0002,1800.12.08_CaledonianMercury_0002,,,
1800.12.11_TrewmansExeterFlyingPost_0002,1800.12.08_PortsmouthTelegraph_0003,,,
1800.12.11_TrewmansExeterFlyingPost_0003,1800.12.08_AberdeenJournal_0003,,,
1800.12.11_TrewmansExeterFlyingPost_0003,1800.12.11_CaledonianMercury_0002,,,
1800.12.11_TrewmansExeterFlyingPost_0004,1800.06.05_CaledonianMercury_0001,,,
1800.12.11_TrewmansExeterFlyingPost_0004,1800.12.06_CaledonianMercury_0003,,,
1800.12.13_IpswichJournal_0001,1800.12.11_CaledonianMercury_0002,,,
1800.12.13_IpswichJournal_0001,1800.12.11_TrewmansExeterFlyingPost_0004,,,
1800.12.13_JacksonsOxfordJournal_0002,1800.12.13_CaledonianMercury_0002,,,
1800.12.13_JacksonsOxfordJournal_0004,1800.12.11_CaledonianMercury_0002,,,
1800.12.15_AberdeenJournal_0003,1800.12.08_CaledonianMercury_0002,,,
1800.12.15_AberdeenJournal_0003,1800.12.08_CaledonianMercury_0003,,,
1800.12.15_CaledonianMercury_0002,1800.12.13_JacksonsOxfordJournal_0002,,,
1800.12.16_HullPacket_0001,1800.12.11_CaledonianMercury_0002,,,
1800.12.16_HullPacket_0001,1800.12.13_IpswichJournal_0001,,,
1800.12.16_HullPacket_0001,1800.12.15_PortsmouthTelegraph_0004,,,
1800.12.16_HullPacket_0004,1800.12.13_CaledonianMercury_0003,,,
1800.12.18_CaledonianMercury_0002,1800.12.15_PortsmouthTelegraph_0003,,,
1800.12.18_CaledonianMercury_0004,1800.12.15_PortsmouthTelegraph_0002,,,
1800.12.18_TrewmansExeterFlyingPost_0001,1800.12.02_HullPacket_0001,,,
1800.12.18_TrewmansExeterFlyingPost_0003,1800.12.18_CaledonianMercury_0002,,,
1800.12.18_TrewmansExeterFlyingPost_0004,1800.12.18_DerbyMercury_0003,,,
1800.12.20_CaledonianMercury_0002,1800.12.18_DerbyMercury_0004,,,
1800.12.20_CaledonianMercury_0002,1800.12.18_TrewmansExeterFlyingPost_0003,,,
1800.12.20_IpswichJournal_0001,1800.09.25_DerbyMercury_0001,,,
1800.12.20_JacksonsOxfordJournal_0002,1800.12.18_DerbyMercury_0004,,,
1800.12.20_JacksonsOxfordJournal_0002,1800.12.20_CaledonianMercury_0002,,,
1800.12.20_JacksonsOxfordJournal_0004,1800.12.18_TrewmansExeterFlyingPost_0003,,,
1800.12.22_AberdeenJournal_0002,1800.12.11_CaledonianMercury_0003,,,
1800.12.22_AberdeenJournal_0002,1800.12.15_PortsmouthTelegraph_0003,,,
1800.12.22_AberdeenJournal_0002,1800.12.18_CaledonianMercury_0002,,,
1800.12.22_AberdeenJournal_0003,1800.12.13_JacksonsOxfordJournal_0001,,,
1800.12.22_AberdeenJournal_0003,1800.12.15_CaledonianMercury_0003,,,
1800.12.22_CaledonianMercury_0003,1800.12.20_JacksonsOxfordJournal_0004,,,
1800.12.22_PortsmouthTelegraph_0002,1800.12.22_CaledonianMercury_0002,,,
1800.12.22_PortsmouthTelegraph_0004,1800.12.20_JacksonsOxfordJournal_0004,,,
1800.12.22_PortsmouthTelegraph_0004,1800.12.22_CaledonianMercury_0003,,,
1800.12.23_HullPacket_0001,1800.12.18_DerbyMercury_0003,,,
1800.12.23_HullPacket_0001,1800.12.18_DerbyMercury_0004,,,
1800.12.23_HullPacket_0001,1800.12.18_TrewmansExeterFlyingPost_0003,,,
1800.12.23_HullPacket_0001,1800.12.20_CaledonianMercury_0002,,,
1800.12.23_HullPacket_0001,1800.12.20_JacksonsOxfordJournal_0002,,,
1800.12.23_HullPacket_0001,1800.12.22_PortsmouthTelegraph_0004,,,
1800.12.23_HullPacket_0004,1800.12.20_JacksonsOxfordJournal_0002,,,
1800.12.23_HullPacket_0004,1800.12.20_JacksonsOxfordJournal_0004,,,
1800.12.23_HullPacket_0004,1800.12.22_CaledonianMercury_0003,,,
1800.12.23_HullPacket_0004,1800.12.22_PortsmouthTelegraph_0004,,,
1800.12.25_CaledonianMercury_0002,1800.12.22_PortsmouthTelegraph_0003,,,
1800.12.25_DerbyMercury_0001,1800.06.10_HullPacket_0002,,,
1800.12.25_DerbyMercury_0001,1800.10.28_HullPacket_0001,,,
1800.12.25_DerbyMercury_0001,1800.12.23_HullPacket_0002,,,
1800.12.25_DerbyMercury_0002,1800.12.20_IpswichJournal_0001,,,
1800.12.25_DerbyMercury_0002,1800.12.25_CaledonianMercury_0002,,,
1800.12.25_TrewmansExeterFlyingPost_0001,1800.12.25_DerbyMercury_0002,,,
1800.12.25_TrewmansExeterFlyingPost_0002,1800.12.25_CaledonianMercury_0002,,,
1800.12.25_TrewmansExeterFlyingPost_0002,1800.12.25_DerbyMercury_0002,,,
1800.12.25_TrewmansExeterFlyingPost_0003,1800.12.25_DerbyMercury_0002,,,
1800.12.25_TrewmansExeterFlyingPost_0004,1800.06.16_PortsmouthTelegraph_0002,,,
1800.12.25_TrewmansExeterFlyingPost_0004,1800.06.23_PortsmouthTelegraph_0002,,,
1800.12.25_TrewmansExeterFlyingPost_0004,1800.10.30_CaledonianMercury_0001,,,
1800.12.25_TrewmansExeterFlyingPost_0004,1800.11.10_AberdeenJournal_0003,,,
1800.12.27_CaledonianMercury_0001,1800.12.25_DerbyMercury_0004,,,
1800.12.27_IpswichJournal_0004,1800.12.27_JacksonsOxfordJournal_0002,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.06.19_DerbyMercury_0001,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.06.19_TrewmansExeterFlyingPost_0001,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.07.05_IpswichJournal_0004,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.09.20_IpswichJournal_0004,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.09.25_DerbyMercury_0001,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.09.27_IpswichJournal_0004,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.12.01_CaledonianMercury_0001,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.12.20_IpswichJournal_0001,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.12.23_HullPacket_0001,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.12.25_DerbyMercury_0002,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.12.25_TrewmansExeterFlyingPost_0001,,,
1800.12.27_JacksonsOxfordJournal_0001,1800.12.27_CaledonianMercury_0003,,,
1800.12.27_JacksonsOxfordJournal_0002,1800.12.25_TrewmansExeterFlyingPost_0003,,,
1800.12.27_JacksonsOxfordJournal_0002,1800.12.27_CaledonianMercury_0002,,,
1800.12.27_JacksonsOxfordJournal_0002,1800.12.27_CaledonianMercury_0003,,,
1800.12.27_JacksonsOxfordJournal_0003,1800.12.25_DerbyMercury_0001,,,
1800.12.27_JacksonsOxfordJournal_0003,1800.12.25_DerbyMercury_0004,,,
1800.12.27_JacksonsOxfordJournal_0003,1800.12.27_CaledonianMercury_0001,,,
1800.12.27_JacksonsOxfordJournal_0004,1800.12.25_CaledonianMercury_0002,,,
1800.12.27_JacksonsOxfordJournal_0004,1800.12.25_DerbyMercury_0002,,,
1800.12.27_JacksonsOxfordJournal_0004,1800.12.25_TrewmansExeterFlyingPost_0002,,,
1800.12.29_AberdeenJournal_0001,1800.11.20_TrewmansExeterFlyingPost_0004,,,
1800.12.29_AberdeenJournal_0002,1800.12.20_CaledonianMercury_0002,,,
1800.12.29_AberdeenJournal_0003,1800.12.15_PortsmouthTelegraph_0004,,,
1800.12.29_AberdeenJournal_0003,1800.12.20_CaledonianMercury_0003,,,
1800.12.29_AberdeenJournal_0004,1800.12.25_CaledonianMercury_0003,,,
1800.12.29_CaledonianMercury_0001,1800.09.29_AberdeenJournal_0001,,,
1800.12.29_PortsmouthTelegraph_0002,1800.12.27_JacksonsOxfordJournal_0003,,,
1801.01.01_CaledonianMercury_0002,1800.12.29_PortsmouthTelegraphorMottleysNavalandMilitaryJournal_0003,International,Naval,ShipSirius
1801.01.01_TheDerbyMercury_0002,1800.09.20_JacksonsOxfordJournal_0002,Adverts,Insurance,Royal-ExchangeAssurance
1801.01.01_TheDerbyMercury_0002,1800.09.27_TheIpswichJournal_0004,Adverts,Insurance,Royal-ExchangeAssurance
1801.01.01_TheDerbyMercury_0002,1800.12.27_JacksonsOxfordJournal_0001,Adverts,Insurance,Royal-ExchangeAssurance
1801.01.01_TheDerbyMercury_0002,1800.12.27_JacksonsOxfordJournal_0002,Advert,Medical,DrJamesAnaleptic
1801.01.01_TheDerbyMercury_0002,1800.12.27_JacksonsOxfordJournal_0002,International,Naval,BottonBetceata
1801.01.01_TheDerbyMercury_0002,1800.12.29_PortsmouthTelegraphorMottleysNavalandMilitaryJournal_0003,International,Naval,SmithMilbrook
1801.01.01_TheDerbyMercury_0003,1800.12.04_TrewmansExeterFlyingPost_0004,Advert,Publication,EnglishEncyclopedia
1801.01.01_TheDerbyMercury_0003,1800.12.25_TrewmansExeterFlyingPost_0004,Advert,Publication,EnglishEncyclopedia
1801.01.01_TrewmansExeterFlyingPost_0001,1800.12.29_PortsmouthTelegraphorMottleysNavalandMilitaryJournal_0003,International,Naval,SmithMilbrook
1801.01.03_JacksonsOxfordJournal_0001,1800.07.01_TheHullPacket_0001,Adverts,Insurance,SunFireOffice
1801.01.03_JacksonsOxfordJournal_0001,1800.07.05_TheIpswichJournal_0004,Adverts,Insurance,SunFireOffice
1801.01.03_JacksonsOxfordJournal_0001,1800.12.20_TheIpswichJournal_0001,Adverts,Insurance,SunFireOffice
1801.01.03_JacksonsOxfordJournal_0004,1800.12.29_PortsmouthTelegraphorMottleysNavalandMilitaryJournal_0003,International,Naval,ShipSirius
1801.01.05_TheAberdeenJournal_0001,1800.12.13_TheIpswichJournal_0001,Advert,Publication,DrFleetwoods
1801.01.05_TheAberdeenJournal_0001,1800.12.16_TheHullPacket_0001,Advert,Publication,DrFleetwoods
1801.01.05_TheAberdeenJournal_0002,1800.12.27_JacksonsOxfordJournal_0002,International,Naval,BerlinLetters
1801.01.05_TheAberdeenJournal_0003,1800.12.27_CaledonianMercury_0003,International,Trade,PhiladelphiaNov22AmericanProduce
1801.01.05_TheAberdeenJournal_0003,1800.12.27_CaledonianMercury_0003,Miscellany,Groups,NeunewitzSociety
1801.01.05_TheAberdeenJournal_0003,1800.12.27_CaledonianMercury_0003,Domestic,Military,LoughboroughDastards
1801.01.05_TheAberdeenJournal_0003,1800.12.27_CaledonianMercury_0003,International,Naval,ElizabethPrize
